race_id,year,circuit_name,driver_code,team,lap_number,position,lap_time_s,sector1_s,sector2_s,sector3_s,compound,tyre_age_laps,stint_id,pit_in_flag,pit_out_flag,safety_car_flag,virtual_sc_flag,grid_position,finish_position,pit_stop_duration_s,meteo_temp_c_annual_med,meteo_wind_ms_annual_med,lap_time_s_lag1,lap_time_s_lag2,lap_time_s_lag3,delta_lap_vs_prev,avg_last_3_laps,pit_in_next2
2024_monaco,2024,Monaco,LEC,Ferrari,19,1.0,78.842,20.806,36.89,21.146,HARD,18.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,79.58,80.279,80.156,-0.7379999999999995,80.005,0
2024_monaco,2024,Monaco,LEC,Ferrari,20,1.0,78.724,20.573,37.018,21.133,HARD,19.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.842,79.58,80.279,-0.117999999999995,79.567,0
2024_monaco,2024,Monaco,LEC,Ferrari,21,1.0,78.472,20.609,36.874,20.989,HARD,20.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.724,78.842,79.58,-0.25200000000000955,79.04866666666668,0
2024_monaco,2024,Monaco,LEC,Ferrari,22,1.0,78.62,20.591,37.004,21.025,HARD,21.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.472,78.724,78.842,0.14800000000001035,78.67933333333333,0
2024_monaco,2024,Monaco,LEC,Ferrari,23,1.0,78.458,20.638,36.755,21.065,HARD,22.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.62,78.472,78.724,-0.16200000000000614,78.60533333333332,0
2024_monaco,2024,Monaco,LEC,Ferrari,24,1.0,78.725,20.436,37.261,21.028,HARD,23.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.458,78.62,78.472,0.2669999999999959,78.51666666666667,0
2024_monaco,2024,Monaco,LEC,Ferrari,25,1.0,78.973,20.408,37.435,21.13,HARD,24.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.725,78.458,78.62,0.24800000000000466,78.601,0
2024_monaco,2024,Monaco,LEC,Ferrari,26,1.0,78.445,20.305,37.048,21.092,HARD,25.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.973,78.725,78.458,-0.5280000000000058,78.71866666666666,0
2024_monaco,2024,Monaco,LEC,Ferrari,27,1.0,78.351,20.507,36.769,21.075,HARD,26.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.445,78.973,78.725,-0.09399999999999409,78.71433333333333,0
2024_monaco,2024,Monaco,LEC,Ferrari,28,1.0,78.71,20.535,37.208,20.967,HARD,27.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.351,78.445,78.973,0.35899999999999466,78.58966666666667,0
2024_monaco,2024,Monaco,LEC,Ferrari,29,1.0,79.053,20.429,37.312,21.312,HARD,28.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.71,78.351,78.445,0.3430000000000035,78.502,0
2024_monaco,2024,Monaco,LEC,Ferrari,30,1.0,79.935,21.091,37.38,21.464,HARD,29.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,79.053,78.71,78.351,0.882000000000005,78.70466666666665,0
2024_monaco,2024,Monaco,LEC,Ferrari,31,1.0,78.393,20.706,36.687,21.0,HARD,30.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,79.935,79.053,78.71,-1.5420000000000016,79.23266666666666,0
2024_monaco,2024,Monaco,LEC,Ferrari,32,1.0,79.125,20.483,37.216,21.426,HARD,31.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.393,79.935,79.053,0.7319999999999993,79.127,0
2024_monaco,2024,Monaco,LEC,Ferrari,33,1.0,78.494,20.51,36.916,21.068,HARD,32.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,79.125,78.393,79.935,-0.6310000000000002,79.151,0
2024_monaco,2024,Monaco,LEC,Ferrari,34,1.0,79.319,20.412,37.589,21.318,HARD,33.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.494,79.125,78.393,0.8250000000000028,78.67066666666666,0
2024_monaco,2024,Monaco,LEC,Ferrari,35,1.0,78.53,20.503,36.672,21.355,HARD,34.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,79.319,78.494,79.125,-0.7890000000000015,78.97933333333333,0
2024_monaco,2024,Monaco,LEC,Ferrari,36,1.0,78.689,20.697,36.919,21.073,HARD,35.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.53,79.319,78.494,0.15899999999999181,78.78099999999999,0
2024_monaco,2024,Monaco,LEC,Ferrari,37,1.0,78.925,21.082,36.57,21.273,HARD,36.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.689,78.53,79.319,0.2360000000000042,78.846,0
2024_monaco,2024,Monaco,LEC,Ferrari,38,1.0,78.528,20.612,36.704,21.212,HARD,37.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.925,78.689,78.53,-0.39699999999999136,78.71466666666666,0
2024_monaco,2024,Monaco,LEC,Ferrari,39,1.0,78.181,20.815,36.297,21.069,HARD,38.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.528,78.925,78.689,-0.3470000000000084,78.714,0
2024_monaco,2024,Monaco,LEC,Ferrari,40,1.0,78.733,20.538,37.054,21.141,HARD,39.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.181,78.528,78.925,0.5520000000000067,78.54466666666667,0
2024_monaco,2024,Monaco,LEC,Ferrari,41,1.0,78.694,20.486,36.988,21.22,HARD,40.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.733,78.181,78.528,-0.03900000000000148,78.48066666666666,0
2024_monaco,2024,Monaco,LEC,Ferrari,42,1.0,79.277,20.683,37.359,21.235,HARD,41.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.694,78.733,78.181,0.5829999999999984,78.536,0
2024_monaco,2024,Monaco,LEC,Ferrari,43,1.0,77.865,20.293,36.71,20.862,HARD,42.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,79.277,78.694,78.733,-1.4120000000000061,78.90133333333334,0
2024_monaco,2024,Monaco,LEC,Ferrari,44,1.0,78.276,20.687,36.752,20.837,HARD,43.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,77.865,79.277,78.694,0.41100000000000136,78.61200000000001,0
2024_monaco,2024,Monaco,LEC,Ferrari,45,1.0,78.541,20.582,36.789,21.17,HARD,44.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.276,77.865,79.277,0.26500000000000057,78.47266666666667,0
2024_monaco,2024,Monaco,LEC,Ferrari,46,1.0,78.567,20.6,37.066,20.901,HARD,45.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.541,78.276,77.865,0.02599999999999625,78.22733333333333,0
2024_monaco,2024,Monaco,LEC,Ferrari,47,1.0,79.185,20.506,37.404,21.275,HARD,46.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.567,78.541,78.276,0.6180000000000092,78.46133333333334,0
2024_monaco,2024,Monaco,LEC,Ferrari,48,1.0,77.941,20.379,36.484,21.078,HARD,47.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,79.185,78.567,78.541,-1.2439999999999998,78.76433333333334,0
2024_monaco,2024,Monaco,LEC,Ferrari,49,1.0,78.506,20.674,36.889,20.943,HARD,48.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,77.941,79.185,78.567,0.5649999999999977,78.56433333333332,0
2024_monaco,2024,Monaco,LEC,Ferrari,50,1.0,78.185,20.293,36.878,21.014,HARD,49.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.506,77.941,79.185,-0.32099999999999795,78.544,0
2024_monaco,2024,Monaco,LEC,Ferrari,51,1.0,77.79,20.269,36.519,21.002,HARD,50.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.185,78.506,77.941,-0.394999999999996,78.21066666666667,0
2024_monaco,2024,Monaco,LEC,Ferrari,52,1.0,78.311,20.381,36.839,21.091,HARD,51.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,77.79,78.185,78.506,0.5210000000000008,78.16033333333334,0
2024_monaco,2024,Monaco,LEC,Ferrari,53,1.0,77.748,20.319,36.629,20.8,HARD,52.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,78.311,77.79,78.185,-0.5630000000000024,78.09533333333333,0
2024_monaco,2024,Monaco,LEC,Ferrari,54,1.0,77.357,20.182,36.412,20.763,HARD,53.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,77.748,78.311,77.79,-0.39100000000000534,77.94966666666669,0
2024_monaco,2024,Monaco,LEC,Ferrari,55,1.0,77.444,20.377,36.322,20.745,HARD,54.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,77.357,77.748,78.311,0.0870000000000033,77.80533333333334,0
2024_monaco,2024,Monaco,LEC,Ferrari,56,1.0,77.266,20.173,36.255,20.838,HARD,55.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,77.444,77.357,77.748,-0.17799999999999727,77.51633333333332,0
2024_monaco,2024,Monaco,LEC,Ferrari,57,1.0,77.64,20.132,36.818,20.69,HARD,56.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,77.266,77.444,77.357,0.3739999999999952,77.35566666666666,0
2024_monaco,2024,Monaco,LEC,Ferrari,58,1.0,77.028,20.246,36.138,20.644,HARD,57.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,77.64,77.266,77.444,-0.6119999999999948,77.45,0
2024_monaco,2024,Monaco,LEC,Ferrari,59,1.0,77.034,20.42,36.197,20.417,HARD,58.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,77.028,77.64,77.266,0.006000000000000227,77.31133333333334,0
2024_monaco,2024,Monaco,LEC,Ferrari,60,1.0,76.414,19.989,36.033,20.392,HARD,59.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,77.034,77.028,77.64,-0.6200000000000045,77.234,0
2024_monaco,2024,Monaco,LEC,Ferrari,61,1.0,76.863,20.047,36.432,20.384,HARD,60.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.414,77.034,77.028,0.44899999999999807,76.82533333333333,0
2024_monaco,2024,Monaco,LEC,Ferrari,62,1.0,77.454,20.116,36.443,20.895,HARD,61.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.863,76.414,77.034,0.590999999999994,76.77033333333333,0
2024_monaco,2024,Monaco,LEC,Ferrari,63,1.0,76.971,20.095,36.187,20.689,HARD,62.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,77.454,76.863,76.414,-0.4829999999999899,76.91033333333333,0
2024_monaco,2024,Monaco,LEC,Ferrari,64,1.0,76.56,19.996,35.953,20.611,HARD,63.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.971,77.454,76.863,-0.41100000000000136,77.096,0
2024_monaco,2024,Monaco,LEC,Ferrari,65,1.0,76.607,20.094,35.912,20.601,HARD,64.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.56,76.971,77.454,0.046999999999997044,76.995,0
2024_monaco,2024,Monaco,LEC,Ferrari,66,1.0,76.489,20.092,36.05,20.347,HARD,65.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.607,76.56,76.971,-0.117999999999995,76.71266666666666,0
2024_monaco,2024,Monaco,LEC,Ferrari,67,1.0,75.941,19.908,35.718,20.315,HARD,66.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.489,76.607,76.56,-0.5480000000000018,76.552,0
2024_monaco,2024,Monaco,LEC,Ferrari,68,1.0,76.082,19.824,35.719,20.539,HARD,67.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,75.941,76.489,76.607,0.14099999999999113,76.34566666666667,0
2024_monaco,2024,Monaco,LEC,Ferrari,69,1.0,76.373,20.074,35.848,20.451,HARD,68.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.082,75.941,76.489,0.291000000000011,76.17066666666666,0
2024_monaco,2024,Monaco,LEC,Ferrari,70,1.0,75.767,19.928,35.516,20.323,HARD,69.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.373,76.082,75.941,-0.6060000000000088,76.13199999999999,0
2024_monaco,2024,Monaco,LEC,Ferrari,71,1.0,75.162,19.719,35.501,19.942,HARD,70.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,75.767,76.373,76.082,-0.6049999999999898,76.074,0
2024_monaco,2024,Monaco,LEC,Ferrari,72,1.0,75.547,19.716,35.511,20.32,HARD,71.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,75.162,75.767,76.373,0.3849999999999909,75.76733333333334,0
2024_monaco,2024,Monaco,LEC,Ferrari,73,1.0,76.219,19.958,35.883,20.378,HARD,72.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,75.547,75.162,75.767,0.671999999999997,75.492,0
2024_monaco,2024,Monaco,LEC,Ferrari,74,1.0,76.105,19.924,35.853,20.328,HARD,73.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.219,75.547,75.162,-0.11399999999999011,75.64266666666667,0
2024_monaco,2024,Monaco,LEC,Ferrari,75,1.0,76.387,19.84,36.038,20.509,HARD,74.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.105,76.219,75.547,0.2819999999999965,75.95700000000001,0
2024_monaco,2024,Monaco,LEC,Ferrari,76,1.0,76.808,20.175,36.346,20.287,HARD,75.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.387,76.105,76.219,0.4210000000000065,76.23700000000001,0
2024_monaco,2024,Monaco,LEC,Ferrari,77,1.0,76.933,20.067,36.196,20.67,HARD,76.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.808,76.387,76.105,0.125,76.43333333333334,0
2024_monaco,2024,Monaco,LEC,Ferrari,78,1.0,78.636,20.278,36.319,22.039,HARD,77.0,2,0,0,0,0,1.0,1.0,,14.9,9.3,76.933,76.808,76.387,1.7029999999999887,76.70933333333333,0
2024_monaco,2024,Monaco,MAG,Haas F1 Team,1,,,,,,HARD,1.0,1,0,0,1,0,20.0,20.0,,14.9,9.3,,,,,,0
2024_monaco,2024,Monaco,NOR,McLaren,1,4.0,2468.042,,47.606,,MEDIUM,2.0,1,1,0,1,0,4.0,4.0,,14.9,9.3,,,,,,0
2024_monaco,2024,Monaco,NOR,McLaren,2,4.0,,26.504,38.81,,HARD,2.0,2,0,1,1,0,4.0,4.0,2365.334,14.9,9.3,2468.042,,,,2468.042,0
2024_monaco,2024,Monaco,NOR,McLaren,3,4.0,85.283,24.612,38.686,21.985,HARD,3.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,,2468.042,,,2468.042,0
2024_monaco,2024,Monaco,NOR,McLaren,4,4.0,82.782,21.812,38.792,22.178,HARD,4.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,85.283,,2468.042,-2.5010000000000048,1276.6625,0
2024_monaco,2024,Monaco,NOR,McLaren,5,4.0,82.147,21.499,38.347,22.301,HARD,5.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,82.782,85.283,,-0.6349999999999909,84.0325,0
2024_monaco,2024,Monaco,NOR,McLaren,6,4.0,81.804,21.361,38.233,22.21,HARD,6.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,82.147,82.782,85.283,-0.3430000000000035,83.404,0
2024_monaco,2024,Monaco,NOR,McLaren,7,4.0,80.828,21.045,37.917,21.866,HARD,7.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,81.804,82.147,82.782,-0.9759999999999991,82.24433333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,8,4.0,80.82,21.342,37.851,21.627,HARD,8.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,80.828,81.804,82.147,-0.008000000000009777,81.593,0
2024_monaco,2024,Monaco,NOR,McLaren,9,4.0,80.397,20.935,37.902,21.56,HARD,9.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,80.82,80.828,81.804,-0.4229999999999876,81.15066666666667,0
2024_monaco,2024,Monaco,NOR,McLaren,10,4.0,80.972,21.081,37.96,21.931,HARD,10.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,80.397,80.82,80.828,0.5749999999999886,80.68166666666666,0
2024_monaco,2024,Monaco,NOR,McLaren,11,4.0,80.87,21.308,37.856,21.706,HARD,11.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,80.972,80.397,80.82,-0.10199999999998965,80.72966666666666,0
2024_monaco,2024,Monaco,NOR,McLaren,12,4.0,79.933,20.747,37.678,21.508,HARD,12.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,80.87,80.972,80.397,-0.9369999999999976,80.74633333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,13,4.0,79.82,20.879,37.484,21.457,HARD,13.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.933,80.87,80.972,-0.11300000000001376,80.59166666666665,0
2024_monaco,2024,Monaco,NOR,McLaren,14,4.0,79.385,20.774,37.244,21.367,HARD,14.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.82,79.933,80.87,-0.43499999999998806,80.20766666666667,0
2024_monaco,2024,Monaco,NOR,McLaren,15,4.0,79.775,20.813,37.537,21.425,HARD,15.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.385,79.82,79.933,0.39000000000000057,79.71266666666666,0
2024_monaco,2024,Monaco,NOR,McLaren,16,4.0,79.637,20.805,37.435,21.397,HARD,16.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.775,79.385,79.82,-0.13800000000000523,79.66000000000001,0
2024_monaco,2024,Monaco,NOR,McLaren,17,4.0,80.337,20.956,37.623,21.758,HARD,17.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.637,79.775,79.385,0.7000000000000028,79.599,0
2024_monaco,2024,Monaco,NOR,McLaren,18,4.0,79.398,20.673,37.371,21.354,HARD,18.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,80.337,79.637,79.775,-0.9390000000000072,79.91633333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,19,4.0,79.28,21.015,37.162,21.103,HARD,19.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.398,80.337,79.637,-0.117999999999995,79.79066666666667,0
2024_monaco,2024,Monaco,NOR,McLaren,20,4.0,79.043,20.623,37.094,21.326,HARD,20.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.28,79.398,80.337,-0.23699999999999477,79.67166666666667,0
2024_monaco,2024,Monaco,NOR,McLaren,21,4.0,78.983,20.637,37.096,21.25,HARD,21.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.043,79.28,79.398,-0.060000000000002274,79.24033333333334,0
2024_monaco,2024,Monaco,NOR,McLaren,22,4.0,78.981,20.655,37.155,21.171,HARD,22.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.983,79.043,79.28,-0.0020000000000095497,79.102,0
2024_monaco,2024,Monaco,NOR,McLaren,23,4.0,79.194,20.562,37.375,21.257,HARD,23.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.981,78.983,79.043,0.21300000000000807,79.00233333333334,0
2024_monaco,2024,Monaco,NOR,McLaren,24,4.0,78.699,20.67,37.148,20.881,HARD,24.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.194,78.981,78.983,-0.49500000000000455,79.05266666666667,0
2024_monaco,2024,Monaco,NOR,McLaren,25,4.0,78.64,20.52,37.044,21.076,HARD,25.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.699,79.194,78.981,-0.0589999999999975,78.958,0
2024_monaco,2024,Monaco,NOR,McLaren,26,4.0,78.396,20.574,36.881,20.941,HARD,26.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.64,78.699,79.194,-0.24399999999999977,78.84433333333334,0
2024_monaco,2024,Monaco,NOR,McLaren,27,4.0,78.72,20.559,37.023,21.138,HARD,27.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.396,78.64,78.699,0.32399999999999807,78.57833333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,28,4.0,79.238,20.84,37.076,21.322,HARD,28.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.72,78.396,78.64,0.5180000000000007,78.58533333333332,0
2024_monaco,2024,Monaco,NOR,McLaren,29,4.0,78.766,20.681,37.135,20.95,HARD,29.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.238,78.72,78.396,-0.4719999999999942,78.78466666666667,0
2024_monaco,2024,Monaco,NOR,McLaren,30,4.0,78.403,20.443,36.93,21.03,HARD,30.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.766,79.238,78.72,-0.36299999999999955,78.908,0
2024_monaco,2024,Monaco,NOR,McLaren,31,4.0,78.78,20.564,36.989,21.227,HARD,31.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.403,78.766,79.238,0.37699999999999534,78.80233333333334,0
2024_monaco,2024,Monaco,NOR,McLaren,32,4.0,79.538,20.794,37.452,21.292,HARD,32.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.78,78.403,78.766,0.7579999999999956,78.64966666666668,0
2024_monaco,2024,Monaco,NOR,McLaren,33,4.0,79.233,20.787,37.216,21.23,HARD,33.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.538,78.78,78.403,-0.3049999999999926,78.907,0
2024_monaco,2024,Monaco,NOR,McLaren,34,4.0,79.243,20.654,37.46,21.129,HARD,34.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.233,79.538,78.78,0.009999999999990905,79.18366666666667,0
2024_monaco,2024,Monaco,NOR,McLaren,35,4.0,78.714,20.645,37.042,21.027,HARD,35.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.243,79.233,79.538,-0.5289999999999964,79.33800000000001,0
2024_monaco,2024,Monaco,NOR,McLaren,36,4.0,78.582,20.515,36.884,21.183,HARD,36.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.714,79.243,79.233,-0.132000000000005,79.06333333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,37,4.0,77.958,20.529,36.582,20.847,HARD,37.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.582,78.714,79.243,-0.6239999999999952,78.84633333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,38,4.0,77.994,20.448,36.698,20.848,HARD,38.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,77.958,78.582,78.714,0.036000000000001364,78.41799999999999,0
2024_monaco,2024,Monaco,NOR,McLaren,39,4.0,78.303,20.503,36.943,20.857,HARD,39.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,77.994,77.958,78.582,0.3089999999999975,78.178,0
2024_monaco,2024,Monaco,NOR,McLaren,40,4.0,78.824,20.624,37.212,20.988,HARD,40.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.303,77.994,77.958,0.5210000000000008,78.085,0
2024_monaco,2024,Monaco,NOR,McLaren,41,4.0,78.519,20.62,36.852,21.047,HARD,41.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.824,78.303,77.994,-0.3049999999999926,78.37366666666667,0
2024_monaco,2024,Monaco,NOR,McLaren,42,4.0,79.436,20.641,37.424,21.371,HARD,42.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.519,78.824,78.303,0.9170000000000016,78.54866666666668,0
2024_monaco,2024,Monaco,NOR,McLaren,43,4.0,79.796,21.634,37.118,21.044,HARD,43.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.436,78.519,78.824,0.35999999999999943,78.92633333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,44,4.0,78.906,20.681,37.207,21.018,HARD,44.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,79.796,79.436,78.519,-0.8900000000000006,79.25033333333334,0
2024_monaco,2024,Monaco,NOR,McLaren,45,4.0,77.897,20.452,36.759,20.686,HARD,45.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.906,79.796,79.436,-1.0090000000000003,79.37933333333334,0
2024_monaco,2024,Monaco,NOR,McLaren,46,4.0,78.215,20.386,36.887,20.942,HARD,46.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,77.897,78.906,79.796,0.31799999999999784,78.86633333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,47,4.0,78.141,20.326,36.968,20.847,HARD,47.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.215,77.897,78.906,-0.07399999999999807,78.33933333333334,0
2024_monaco,2024,Monaco,NOR,McLaren,48,4.0,77.975,20.359,36.876,20.74,HARD,48.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.141,78.215,77.897,-0.16600000000001103,78.08433333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,49,4.0,78.177,20.308,36.873,20.996,HARD,49.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,77.975,78.141,78.215,0.2020000000000124,78.11033333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,50,4.0,78.218,20.358,36.795,21.065,HARD,50.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.177,77.975,78.141,0.04099999999999682,78.09766666666667,0
2024_monaco,2024,Monaco,NOR,McLaren,51,4.0,77.772,20.602,36.511,20.659,HARD,51.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.218,78.177,77.975,-0.44599999999999795,78.12333333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,52,4.0,78.223,20.309,36.901,21.013,HARD,52.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,77.772,78.218,78.177,0.4509999999999934,78.05566666666668,0
2024_monaco,2024,Monaco,NOR,McLaren,53,4.0,77.57,20.228,36.625,20.717,HARD,53.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.223,77.772,78.218,-0.6530000000000058,78.07100000000001,0
2024_monaco,2024,Monaco,NOR,McLaren,54,4.0,77.838,20.436,36.848,20.554,HARD,54.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,77.57,78.223,77.772,0.2680000000000007,77.855,0
2024_monaco,2024,Monaco,NOR,McLaren,55,4.0,78.382,20.468,36.569,21.345,HARD,55.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,77.838,77.57,78.223,0.5440000000000111,77.877,0
2024_monaco,2024,Monaco,NOR,McLaren,56,4.0,78.155,20.564,36.639,20.952,HARD,56.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.382,77.838,77.57,-0.22700000000000387,77.92999999999999,0
2024_monaco,2024,Monaco,NOR,McLaren,57,4.0,77.815,20.436,36.71,20.669,HARD,57.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,78.155,78.382,77.838,-0.3400000000000034,78.125,0
2024_monaco,2024,Monaco,NOR,McLaren,58,4.0,77.395,20.149,36.565,20.681,HARD,58.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,77.815,78.155,78.382,-0.4200000000000017,78.11733333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,59,4.0,77.122,20.101,36.446,20.575,HARD,59.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,77.395,77.815,78.155,-0.27299999999999613,77.78833333333333,0
2024_monaco,2024,Monaco,NOR,McLaren,60,4.0,76.695,20.115,36.273,20.307,HARD,60.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,77.122,77.395,77.815,-0.4270000000000067,77.444,0
2024_monaco,2024,Monaco,NOR,McLaren,61,4.0,77.614,20.212,36.655,20.747,HARD,61.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,76.695,77.122,77.395,0.9190000000000111,77.07066666666667,0
2024_monaco,2024,Monaco,NOR,McLaren,62,4.0,76.026,20.07,35.877,20.079,HARD,62.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,77.614,76.695,77.122,-1.588000000000008,77.14366666666666,0
2024_monaco,2024,Monaco,NOR,McLaren,63,4.0,76.876,19.861,36.42,20.595,HARD,63.0,2,0,0,0,0,4.0,4.0,,14.9,9.3,76.026,77.614,76.695,0.8500000000000085,76.77833333333332,0
